measurementSiteReference,startLocatieForDisplayLat,startLocatieForDisplayLong,ROADNUMBER,Rijksweg
GEO01_Z_RWSTI4098,51.5486,5.12035,A65,65
GEO01_Z_RWSTI4099,51.5486,5.12035,A65,65
GEO01_Z_RWSTIN224,51.6647,5.29793,A65,65
GEO01_Z_RWSTIN227,51.6654,5.29933,A65,65
GEO01_Z_RWSTIN301,51.6647,5.29793,A65,65
GEO01_Z_RWSTIN223,51.6659,5.30143,A65,65
GEO01_Z_RWSTIN303,51.6659,5.30143,A65,65
GEO01_Z_RWSTIN304,51.6664,5.3028,A65,65
GEO01_Z_RWSTIN305,51.6624,5.2932,A65,65
GEO01_Z_RWSTIN306,51.6624,5.2932,A65,65
GEO01_Z_RWSTIN307,51.662,5.29273,A65,65
GEO01_Z_RWSTIN225,51.6621,5.2933,A65,65
GEO01_Z_RWSTIN308,51.6621,5.2933,A65,65
GEO01_Z_RWSTIN228,51.6558,5.2861,N65,65
GEO01_Z_RWSTIN230,51.651,5.27589,N65,65
GEO01_Z_RWSTIN229,51.6521,5.27841,N65,65
GEO01_Z_RWSTIN232,51.649,5.27115,N65,65
GEO01_Z_RWSTIN231,51.6499,5.27316,N65,65
GEO01_Z_RWSTIN234,51.6428,5.25664,N65,65
GEO01_Z_RWSTIN233,51.6431,5.25754,N65,65
GEO01_Z_RWSTIN236,51.634,5.24657,N65,65
GEO01_Z_RWSTIN235,51.6342,5.24692,N65,65
GEO01_Z_RWSTIN238,51.6295,5.23663,N65,65
GEO01_Z_RWSTIN237,51.6305,5.23933,N65,65
GEO01_Z_RWSTIN240,51.6248,5.22716,N65,65
GEO01_Z_RWSTIN239,51.625,5.22774,N65,65
GEO01_Z_RWSTIN242,51.6135,5.2054,N65,65
GEO01_Z_RWSTIN241,51.6141,5.20678,N65,65
GEO01_Z_RWSTIN300,51.634,5.24653,N65,65
GEO01_Z_RWSTIN243,51.6028,5.18733,N65,65
GEO01_Z_RWSTIN297,51.5937,5.17248,N65,65
GEO01_Z_RWSTIN298,51.5812,5.15193,N65,65
GEO01_Z_RWSTIN309,51.5794,5.14888,A65,65
GEO01_Z_RWSTIN299,51.5812,5.15193,N65,65
GEO01_Z_RWSTIN311,51.5733,5.14363,A65,65
GEO01_Z_RWSTIN312,51.5733,5.14363,A65,65
GEO01_Z_RWSTIN313,51.5731,5.14418,A65,65
GEO01_Z_RWSTIN314,51.5731,5.14418,A65,65
GEO01_Z_RWSTIN315,51.5648,5.13836,A65,65
GEO01_Z_RWSTIN316,51.5648,5.13836,A65,65
GEO01_Z_RWSTIN317,51.5624,5.13678,A65,65
GEO01_Z_RWSTIN318,51.5645,5.13874,A65,65
GEO01_Z_RWSTIN319,51.5617,5.13626,A65,65
GEO01_Z_RWSTIN320,51.5645,5.13874,A65,65
GEO01_Z_RWSTIN321,51.5586,5.13174,A65,65
GEO01_Z_RWSTIN326,51.5588,5.13188,N65,65
GEO01_Z_RWSTIN322,51.5571,5.13055,A65,65
GEO01_Z_RWSTIN324,51.5515,5.12381,A65,65
GEO01_Z_RWSTIN325,51.5521,5.12504,A65,65
GEO01_Z_RWSTI1609,51.5571,5.13052,A65,65
RWS01_MONICA_00D04302C05AD0050005,51.4032,5.41968,A67,67
RWS01_MONICA_00D04302C05AD0050009,51.4032,5.41968,A67,67
RWS01_MONICA_00D04302C812D0070007,51.4035,5.42134,A67,67
RWS01_MONICA_00D04302C812D007000B,51.4035,5.42134,A67,67
RWS01_MONICA_00D04302C812D007000F,51.4035,5.42134,A67,67
RWS01_MONICA_00D04302E01998200007,51.4045,5.42987,A67,67
RWS01_MONICA_00D04302E0199820000B,51.4045,5.42987,A67,67
RWS01_MONICA_00D04302E02DD0070007,51.4042,5.43025,A67,67
RWS01_MONICA_00D04302E02DD007000B,51.4042,5.43025,A67,67
RWS01_MONICA_00D04302E80FD0050005,51.4051,5.43262,A67,67
RWS01_MONICA_00D04302E80FD0050009,51.4051,5.43262,A67,67
RWS01_MONICA_00D04302E819D0070007,51.4043,5.43285,A67,67
RWS01_MONICA_00D04302EC2378200007,51.4041,5.43445,A67,67
RWS01_MONICA_00D04302FC37D0050005,51.4054,5.44025,A67,67
RWS01_MONICA_00D04302FC37D0050009,51.4054,5.44025,A67,67
RWS01_MONICA_00D04303903CD0070007,51.4046,5.49351,A67,67
RWS01_MONICA_00D04303903CD007000B,51.4046,5.49351,A67,67
RWS01_MONICA_00D04303B80CD0050005,51.405,5.50719,A67,67
RWS01_MONICA_00D04303B80CD0050009,51.405,5.50719,A67,67
RWS01_MONICA_00D04303B81008200007,51.4047,5.50737,A67,67
RWS01_MONICA_00D04304445FD0050005,51.4061,5.55852,A67,67
RWS01_MONICA_00D04304445FD0050009,51.4061,5.55852,A67,67
RWS01_MONICA_00D043044805D0070007,51.406,5.55869,A67,67
RWS01_MONICA_00D043044805D007000B,51.406,5.55869,A67,67
RWS01_MONICA_00D043045C0FD0050005,51.4078,5.56545,A67,67
RWS01_MONICA_00D043045C0FD0050009,51.4078,5.56545,A67,67
RWS01_MONICA_00D043045C19D0070007,51.4078,5.56565,A67,67
RWS01_MONICA_00D043045C19D007000B,51.4078,5.56565,A67,67
RWS01_MONICA_00D04304700AD0050005,51.4099,5.57168,A67,67
RWS01_MONICA_00D04304700AD0050009,51.4099,5.57168,A67,67
RWS01_MONICA_00D043047014D0070007,51.4099,5.57193,A67,67
RWS01_MONICA_00D043047014D007000B,51.4099,5.57193,A67,67
RWS01_MONICA_00D04305B041D0050005,51.4233,5.68341,A67,67
RWS01_MONICA_00D04305B041D0050009,51.4233,5.68341,A67,67
RWS01_MONICA_00D04305B04BD0070007,51.4232,5.68354,A67,67
RWS01_MONICA_00D04305B04BD007000B,51.4232,5.68354,A67,67
RWS01_MONICA_00D04305C82DD0050005,51.4229,5.69178,A67,67
RWS01_MONICA_00D04305C82DD0050009,51.4229,5.69178,A67,67
RWS01_MONICA_00D04305C837D0070007,51.4228,5.69184,A67,67
RWS01_MONICA_00D04305C837D007000B,51.4228,5.69184,A67,67
RWS01_MONICA_00D04305E45FD0050005,51.422,5.70245,A67,67
RWS01_MONICA_00D04305E45FD0050009,51.422,5.70245,A67,67
RWS01_MONICA_00D04305E805D0070007,51.4219,5.70257,A67,67
RWS01_MONICA_00D04305E805D007000B,51.4219,5.70257,A67,67
RWS01_MONICA_00D0430AA80068200009,51.3936,6.1212,A67,67
RWS01_MONICA_00D0430AB00060200007,51.3933,6.1241,A67,67
RWS01_MONICA_00D0430AB00068200005,51.3937,6.12406,A67,67
RWS01_MONICA_00D0430AB80050200005,51.3939,6.12693,A67,67
RWS01_MONICA_00D0430ABC3C48200007,51.3935,6.12922,A67,67
RWS01_MONICA_00D0430AC00068200009,51.394,6.12981,A67,67
RWS01_MONICA_00D0430AC43260200007,51.3938,6.12815,A67,67
RWS01_MONICA_00D0430AC43268200005,51.3941,6.13195,A67,67
RWS01_MONICA_00D0430B800000200007,51.3898,6.19639,A67,67
RWS01_MONICA_00D0430B8C4610200005,51.3891,6.20184,A67,67
RWS01_MONICA_00D0430B903208200007,51.3882,6.20241,A67,67
RWS01_MONIBAS_0670vwa0416ra,51.4183,5.75678,A67,67
RWS01_MONIBAS_0670vwa0492ra,51.3925,5.85812,A67,67
RWS01_MONIBAS_0670vwa0580ra,51.3772,5.98008,A67,67
RWS01_MONIBAS_0670vwa0653ra,51.3935,6.08008,A67,67
RWS01_MONIBAS_0670vwa0712ra,51.3959,6.16546,A67,67
RWS01_MONIBAS_0670vwb0238ra,51.4047,5.50737,A67,67
RWS01_MONIBAS_0670vwb0423ra,51.4168,5.7671,A67,67
RWS01_MONIBAS_0670vwb0499ra,51.3901,5.86765,A67,67
RWS01_MONIBAS_0670vwb0586ra,51.3772,5.98784,A67,67
RWS01_MONIBAS_0670vwb0655ra,51.3944,6.08244,A67,67
RWS01_MONIBAS_0670vwb0716ra,51.3958,6.17039,A67,67
RWS01_MONIBAS_0670vwc0241ra,51.4051,5.51141,A67,67
RWS01_MONIBAS_0670vwc0423ra,51.4173,5.76725,A67,67
RWS01_MONIBAS_0670vwc0499ra,51.3905,5.86815,A67,67
RWS01_MONIBAS_0670vwc0586ra,51.3777,5.98778,A67,67
RWS01_MONIBAS_0670vwc0655ra,51.3946,6.08248,A67,67
RWS01_MONIBAS_0670vwc0720ra,51.3961,6.17607,A67,67
RWS01_MONIBAS_0670vwd0416ra,51.4188,5.7571,A67,67
RWS01_MONIBAS_0670vwd0493ra,51.3927,5.85971,A67,67
RWS01_MONIBAS_0670vwd0581ra,51.3777,5.98063,A67,67
RWS01_MONIBAS_0670vwd0651ra,51.3943,6.07761,A67,67
RWS01_MONIBAS_0670vwd0718ra,51.3959,6.17391,A67,67
RWS01_MONIBAS_0670vwd0734ra,51.3909,6.19491,A67,67
RWS01_MONIBAS_0670vwp0187ra,51.4041,5.43445,A67,67
RWS01_MONIBAS_0670vwp0190ra,51.4045,5.43842,A67,67
RWS01_MONIBAS_0670vwt0184ra,51.4045,5.42987,A67,67
RWS01_MONIBAS_0670vwt0186ra,51.406,5.43173,A67,67
RWS01_MONIBAS_0671hrl0174ra,51.4022,5.41606,A67,67
RWS01_MONIBAS_0671hrl0176ra,51.4032,5.41968,A67,67
RWS01_MONIBAS_0671hrl0182ra,51.4047,5.42741,A67,67
RWS01_MONIBAS_0671hrl0186ra,51.4051,5.43262,A67,67
RWS01_MONIBAS_0671hrl0188ra,51.4053,5.43649,A67,67
RWS01_MONIBAS_0671hrl0191ra,51.4054,5.44025,A67,67
RWS01_MONIBAS_0671hrl0232ra,51.405,5.4993,A67,67
RWS01_MONIBAS_0671hrl0235ra,51.405,5.50326,A67,67
RWS01_MONIBAS_0671hrl0238ra,51.405,5.50719,A67,67
RWS01_MONIBAS_0671hrl0243ra,51.405,5.51558,A67,67
RWS01_MONIBAS_0671hrl0246ra,51.405,5.51989,A67,67
RWS01_MONIBAS_0671hrl0251ra,51.405,5.52588,A67,67
RWS01_MONIBAS_0671hrl0254ra,51.405,5.53001,A67,67
RWS01_MONIBAS_0671hrl0258ra,51.405,5.53641,A67,67
RWS01_MONIBAS_0671hrl0263ra,51.405,5.54309,A67,67
RWS01_MONIBAS_0671hrl0266ra,51.405,5.5477,A67,67
RWS01_MONIBAS_0671hrl0269ra,51.4052,5.55222,A67,67
RWS01_MONIBAS_0671hrl0273ra,51.4061,5.55852,A67,67
RWS01_MONIBAS_0671hrl0279ra,51.4078,5.56545,A67,67
RWS01_MONIBAS_0671hrl0284ra,51.4099,5.57168,A67,67
RWS01_MONIBAS_0671hrl0287ra,51.4112,5.57546,A67,67
RWS01_MONIBAS_0671hrl0290ra,51.4127,5.57961,A67,67
RWS01_MONIBAS_0671hrl0293ra,51.414,5.58345,A67,67
RWS01_MONIBAS_0671hrl0297ra,51.4159,5.58912,A67,67
RWS01_MONIBAS_0671hrl0301ra,51.4174,5.59365,A67,67
RWS01_MONIBAS_0671hrl0304ra,51.4185,5.59827,A67,67
RWS01_MONIBAS_0671hrl0308ra,51.4193,5.60321,A67,67
RWS01_MONIBAS_0671hrl0312ra,51.4199,5.60827,A67,67
RWS01_MONIBAS_0671hrl0315ra,51.4203,5.61257,A67,67
RWS01_MONIBAS_0671hrl0317ra,51.4207,5.61662,A67,67
RWS01_MONIBAS_0671hrl0321ra,51.4211,5.62095,A67,67
RWS01_MONIBAS_0671hrl0323ra,51.4215,5.62514,A67,67
RWS01_MONIBAS_0671hrl0327ra,51.422,5.62997,A67,67
RWS01_MONIBAS_0671hrl0330ra,51.4224,5.63438,A67,67
RWS01_MONIBAS_0671hrl0334ra,51.423,5.64058,A67,67
RWS01_MONIBAS_0671hrl0338ra,51.4235,5.64649,A67,67
RWS01_MONIBAS_0671hrl0342ra,51.4238,5.65217,A67,67
RWS01_MONIBAS_0671hrl0346ra,51.4238,5.65787,A67,67
RWS01_MONIBAS_0671hrl0350ra,51.4237,5.66354,A67,67
RWS01_MONIBAS_0671hrl0354ra,51.4236,5.66913,A67,67
RWS01_MONIBAS_0671hrl0358ra,51.4235,5.67443,A67,67
RWS01_MONIBAS_0671hrl0361ra,51.4235,5.67953,A67,67
RWS01_MONIBAS_0671hrl0364ra,51.4233,5.68341,A67,67
RWS01_MONIBAS_0671hrl0367ra,51.4231,5.68816,A67,67
RWS01_MONIBAS_0671hrl0370ra,51.4229,5.69178,A67,67
RWS01_MONIBAS_0671hrl0374ra,51.4224,5.69756,A67,67
RWS01_MONIBAS_0671hrl0377ra,51.422,5.70245,A67,67
RWS01_MONIBAS_0671hrl0418ra,51.4183,5.75953,A67,67
RWS01_MONIBAS_0671hrl0465ra,51.402,5.82163,A67,67
RWS01_MONIBAS_0671hrl0496ra,51.3917,5.8631,A67,67
RWS01_MONIBAS_0671hrl0542ra,51.3775,5.92458,A67,67
RWS01_MONIBAS_0671hrl0583ra,51.3775,5.9835,A67,67
RWS01_MONIBAS_0671hrl0615ra,51.3823,6.02864,A67,67
RWS01_MONIBAS_0671hrl0652ra,51.3943,6.07889,A67,67
RWS01_MONIBAS_0671hrl0689ra,51.394,6.13197,A67,67
RWS01_MONIBAS_0671hrl0720ra,51.3955,6.17623,A67,67
RWS01_MONIBAS_0671hrl0737ra,51.3896,6.19874,A67,67
RWS01_MONIBAS_0671hrr0171ra,51.4013,5.41309,A67,67
RWS01_MONIBAS_0671hrr0175ra,51.4024,5.41714,A67,67
RWS01_MONIBAS_0671hrr0178ra,51.4035,5.42134,A67,67
RWS01_MONIBAS_0671hrr0180ra,51.4041,5.42429,A67,67
RWS01_MONIBAS_0671hrr0184ra,51.4042,5.43025,A67,67
RWS01_MONIBAS_0671hrr0186ra,51.4043,5.43285,A67,67
RWS01_MONIBAS_0671hrr0232ra,51.4049,5.49939,A67,67
RWS01_MONIBAS_0671hrr0235ra,51.4049,5.50322,A67,67
RWS01_MONIBAS_0671hrr0238ra,51.4049,5.50725,A67,67
RWS01_MONIBAS_0671hrr0243ra,51.4049,5.51529,A67,67
RWS01_MONIBAS_0671hrr0246ra,51.4049,5.51989,A67,67
RWS01_MONIBAS_0671hrr0251ra,51.4049,5.52604,A67,67
RWS01_MONIBAS_0671hrr0254ra,51.4049,5.53002,A67,67
RWS01_MONIBAS_0671hrr0258ra,51.4049,5.53656,A67,67
RWS01_MONIBAS_0671hrr0263ra,51.4049,5.54319,A67,67
RWS01_MONIBAS_0671hrr0266ra,51.4049,5.54772,A67,67
RWS01_MONIBAS_0671hrr0269ra,51.4051,5.55237,A67,67
RWS01_MONIBAS_0671hrr0274ra,51.406,5.55869,A67,67
RWS01_MONIBAS_0671hrr0279ra,51.4078,5.56565,A67,67
RWS01_MONIBAS_0671hrr0284ra,51.4099,5.57193,A67,67
RWS01_MONIBAS_0671hrr0287ra,51.4111,5.57557,A67,67
RWS01_MONIBAS_0671hrr0290ra,51.4124,5.5794,A67,67
RWS01_MONIBAS_0671hrr0293ra,51.4139,5.58355,A67,67
RWS01_MONIBAS_0671hrr0298ra,51.4159,5.58934,A67,67
RWS01_MONIBAS_0671hrr0301ra,51.4173,5.59373,A67,67
RWS01_MONIBAS_0671hrr0305ra,51.4184,5.59848,A67,67
RWS01_MONIBAS_0671hrr0308ra,51.4192,5.60329,A67,67
RWS01_MONIBAS_0671hrr0312ra,51.4197,5.60842,A67,67
RWS01_MONIBAS_0671hrr0315ra,51.4201,5.61264,A67,67
RWS01_MONIBAS_0671hrr0318ra,51.4205,5.61683,A67,67
RWS01_MONIBAS_0671hrr0321ra,51.4209,5.62102,A67,67
RWS01_MONIBAS_0671hrr0324ra,51.4213,5.62535,A67,67
RWS01_MONIBAS_0671hrr0327ra,51.4218,5.63003,A67,67
RWS01_MONIBAS_0671hrr0330ra,51.4222,5.63457,A67,67
RWS01_MONIBAS_0671hrr0334ra,51.4228,5.64061,A67,67
RWS01_MONIBAS_0671hrr0339ra,51.4234,5.64665,A67,67
RWS01_MONIBAS_0671hrr0342ra,51.4237,5.65215,A67,67
RWS01_MONIBAS_0671hrr0346ra,51.4236,5.65797,A67,67
RWS01_MONIBAS_0671hrr0350ra,51.4236,5.66351,A67,67
RWS01_MONIBAS_0671hrr0354ra,51.4235,5.66925,A67,67
RWS01_MONIBAS_0671hrr0358ra,51.4234,5.67441,A67,67
RWS01_MONIBAS_0671hrr0362ra,51.4233,5.67966,A67,67
RWS01_MONIBAS_0671hrr0364ra,51.4232,5.68354,A67,67
RWS01_MONIBAS_0671hrr0368ra,51.423,5.68827,A67,67
RWS01_MONIBAS_0671hrr0370ra,51.4228,5.69184,A67,67
RWS01_MONIBAS_0671hrr0374ra,51.4223,5.6975,A67,67
RWS01_MONIBAS_0671hrr0378ra,51.4219,5.70257,A67,67
RWS01_MONIBAS_0671hrr0383ra,51.4213,5.70962,A67,67
RWS01_MONIBAS_0671hrr0418ra,51.4181,5.75941,A67,67
RWS01_MONIBAS_0671hrr0465ra,51.4018,5.82152,A67,67
RWS01_MONIBAS_0671hrr0496ra,51.3915,5.86297,A67,67
RWS01_MONIBAS_0671hrr0542ra,51.3774,5.92453,A67,67
RWS01_MONIBAS_0671hrr0583ra,51.3773,5.98353,A67,67
RWS01_MONIBAS_0671hrr0615ra,51.3821,6.02868,A67,67
RWS01_MONIBAS_0671hrr0652ra,51.3942,6.07891,A67,67
RWS01_MONIBAS_0671hrr0684ra,51.3935,6.12409,A67,67
RWS01_MONIBAS_0671hrr0714ra,51.396,6.16752,A67,67
RWS01_MONIBAS_0671hrr0737ra,51.3895,6.19867,A67,67
GEO01_Z_RWSTI4096,51.42,5.60783,A67,67
GEO01_Z_RWSTI4097,51.42,5.60783,A67,67
GEO01_Z_RWSTI4104,51.4041,5.43035,A67,67
GEO01_Z_RWSTI4105,51.4051,5.43017,A67,67
GEO01_Z_RWSTI984,51.3225,5.22056,A67,67
GEO01_Z_RWSTI1076,51.3275,5.2325,A67,67
GEO01_Z_RWSTI986,51.333,5.24368,A67,67
GEO01_Z_RWSTI987,51.3392,5.25424,A67,67
GEO01_Z_RWSTI988,51.3452,5.2649,A67,67
GEO01_Z_RWSTI990,51.3546,5.28213,A67,67
GEO01_Z_RWSTI991,51.3597,5.29399,A67,67
GEO01_Z_RWSTI992,51.3647,5.30593,A67,67
GEO01_Z_RWSTI993,51.3702,5.31864,A67,67
GEO01_Z_RWSTI994,51.3717,5.32254,A67,67
GEO01_Z_RWSTI995,51.3731,5.32558,A67,67
GEO01_Z_RWSTI996,51.3768,5.33445,A67,67
GEO01_Z_RWSTI997,51.3819,5.34629,A67,67
GEO01_Z_RWSTI998,51.3867,5.35837,A67,67
GEO01_Z_RWSTI999,51.3904,5.36824,A67,67
GEO01_Z_RWSTI1000,51.3935,5.37691,A67,67
GEO01_Z_RWSTI1001,51.3964,5.38998,A67,67
GEO01_Z_RWSTI1002,51.3986,5.4042,A67,67
GEO01_Z_RWSTI1007,51.4157,5.77364,A67,67
GEO01_Z_RWSTI1008,51.4126,5.78667,A67,67
GEO01_Z_RWSTI1009,51.4085,5.79952,A67,67
GEO01_Z_RWSTI1010,51.4048,5.811,A67,67
GEO01_Z_RWSTI1011,51.3984,5.83484,A67,67
GEO01_Z_RWSTI1012,51.3863,5.88117,A67,67
GEO01_Z_RWSTI1013,51.3826,5.89422,A67,67
GEO01_Z_RWSTI1014,51.3794,5.90835,A67,67
GEO01_Z_RWSTI1015,51.3775,5.94011,A67,67
GEO01_Z_RWSTI1016,51.3777,5.95339,A67,67
GEO01_Z_RWSTI1017,51.3779,5.96852,A67,67
GEO01_Z_RWSTI1018,51.3783,6.00077,A67,67
GEO01_Z_RWSTI1019,51.3791,6.00905,A67,67
GEO01_Z_RWSTI1022,51.3848,6.04019,A67,67
GEO01_Z_RWSTI1023,51.388,6.05269,A67,67
GEO01_Z_RWSTI1024,51.3941,6.09079,A67,67
GEO01_Z_RWSTI1025,51.3936,6.10373,A67,67
GEO01_Z_RWSTI1026,51.3931,6.11994,A67,67
GEO01_Z_RWSTI1028,51.3945,6.14307,A67,67
GEO01_Z_RWSTI1029,51.3941,6.18281,A67,67
GEO01_Z_RWSTI1030,51.3853,6.21324,A67,67
GEO01_Z_RWSTI1031,51.3852,6.21331,A67,67
GEO01_Z_RWSTI1032,51.3944,6.18304,A67,67
GEO01_Z_RWSTI1033,51.3957,6.16073,A67,67
GEO01_Z_RWSTI1034,51.3944,6.13421,A67,67
GEO01_Z_RWSTI1037,51.3935,6.12146,A67,67
GEO01_Z_RWSTI1038,51.3941,6.1034,A67,67
GEO01_Z_RWSTI1039,51.3944,6.09076,A67,67
GEO01_Z_RWSTI1040,51.3911,6.06478,A67,67
GEO01_Z_RWSTI1040A,51.3908,6.06278,A67,67
GEO01_Z_RWSTI1041,51.3882,6.05256,A67,67
GEO01_Z_RWSTI1042,51.3849,6.03963,A67,67
GEO01_Z_RWSTI1043,51.3791,6.00653,A67,67
GEO01_Z_RWSTI1044,51.3784,5.9992,A67,67
GEO01_Z_RWSTI1045,51.3783,5.96856,A67,67
GEO01_Z_RWSTI1046,51.378,5.9534,A67,67
GEO01_Z_RWSTI1047,51.3779,5.94033,A67,67
GEO01_Z_RWSTI1048,51.3792,5.90907,A67,67
GEO01_Z_RWSTI1049,51.3821,5.89712,A67,67
GEO01_Z_RWSTI1050,51.3867,5.88147,A67,67
GEO01_Z_RWSTI1051,51.3984,5.83643,A67,67
GEO01_Z_RWSTI1052,51.4047,5.81254,A67,67
GEO01_Z_RWSTI1053,51.4088,5.79981,A67,67
GEO01_Z_RWSTI1054,51.4128,5.7869,A67,67
GEO01_Z_RWSTI1055,51.4158,5.77489,A67,67
GEO01_Z_RWSTI1059,51.3991,5.40461,A67,67
GEO01_Z_RWSTI1060,51.3971,5.39447,A67,67
GEO01_Z_RWSTI1061,51.3949,5.37953,A67,67
GEO01_Z_RWSTI1062,51.3907,5.36793,A67,67
GEO01_Z_RWSTI1063,51.3862,5.35556,A67,67
GEO01_Z_RWSTI1064,51.3813,5.34345,A67,67
GEO01_Z_RWSTI1065,51.3767,5.33278,A67,67
GEO01_Z_RWSTI1066,51.3743,5.3268,A67,67
GEO01_Z_RWSTI1067,51.3727,5.3233,A67,67
GEO01_Z_RWSTI1068,51.3712,5.31978,A67,67
GEO01_Z_RWSTI1069,51.3676,5.31135,A67,67
GEO01_Z_RWSTI1070,51.3626,5.29961,A67,67
GEO01_Z_RWSTI1071,51.3575,5.28769,A67,67
GEO01_Z_RWSTI1072,51.3491,5.27082,A67,67
GEO01_Z_RWSTI1073,51.3431,5.26015,A67,67
GEO01_Z_RWSTI1074,51.3368,5.24976,A67,67
GEO01_Z_RWSTI1075,51.3309,5.23903,A67,67
GEO01_Z_RWSTI985,51.3271,5.23296,A67,67
GEO01_Z_RWSTI1077,51.3243,5.22394,A67,67
GEO01_Z_RWSTI1078,51.3193,5.20912,A67,67
GEO01_Z_RWSTI1081,51.3491,5.27193,A67,67
GEO01_Z_RWSTI1082,51.3512,5.27648,A67,67
GEO01_Z_RWSTI1083,51.3529,5.27732,A67,67
GEO01_Z_RWSTI1084,51.3492,5.27107,A67,67
GEO01_Z_RWSTI1624,51.3488,5.27133,A67,67
RWS01_MONICA_00D04900F050D0070007,51.1264,5.89356,A73,73
RWS01_MONICA_00D04900F050D007000B,51.1264,5.89356,A73,73
RWS01_MONICA_00D04907204BC0200009,51.3891,6.12666,A73,73
RWS01_MONICA_00D049072837C0200005,51.3905,6.12722,A73,73
RWS01_MONICA_00D049072839D0070007,51.3906,6.12773,A73,73
RWS01_MONICA_00D049072839D007000B,51.3906,6.12773,A73,73
RWS01_MONICA_00D04907284C88200007,51.3906,6.12824,A73,73
RWS01_MONICA_00D049073000B8200007,51.3916,6.12819,A73,73
RWS01_MONICA_00D049073000B820000B,51.3916,6.12819,A73,73
RWS01_MONICA_00D049074400B8200007,51.396,6.12856,A73,73
RWS01_MONICA_00D049074400B820000B,51.396,6.12856,A73,73
RWS01_MONICA_00D049074400C0200005,51.396,6.12789,A73,73
RWS01_MONICA_00D049074400C0200009,51.396,6.12789,A73,73
RWS01_MONICA_00D049074400D0050005,51.3961,6.1281,A73,73
RWS01_MONICA_00D049074400D0050009,51.3961,6.1281,A73,73
RWS01_MONICA_00D049074852B820000B,51.3976,6.12845,A73,73
RWS01_MONICA_00D0490D3C32D0050105,51.6925,5.88792,A73,73
RWS01_MONICA_00D0490D4C1410200005,51.6954,5.88552,A73,73
RWS01_MONICA_00D0490E0C5A18200005,51.7317,5.8484,A73,73
RWS01_MONICA_00D0490E184F10200005,51.7339,5.84621,A73,73
RWS01_MONICA_00D0490EC40018200005,51.7713,5.83676,A73,73
RWS01_MONICA_00D0490EC80010200005,51.7723,5.83571,A73,73
RWS01_MONICA_00D0490F780F18200005,51.7996,5.79415,A73,73
RWS01_MONICA_00D04911801410200005,51.8503,5.74428,A73,73
RWS01_MONICA_00D04911CC0AD0070007,51.8562,5.71927,A73,73
RWS01_MONICA_00D04911CC0AD0070087,51.8562,5.71927,A73,73
RWS01_MONICA_00D04911CC0AD007008B,51.8562,5.71927,A73,73
RWS01_MONICA_00D04911CC0AD0070187,51.8562,5.71927,A73,73
RWS01_MONICA_00D04911E02DD0050005,51.8579,5.71201,A73,73
RWS01_MONICA_00D04911E02DD0050085,51.8579,5.71201,A73,73
RWS01_MONICA_00D04911E02DD0050185,51.8579,5.71201,A73,73
RWS01_MONICA_00D04911E45A90200005,51.8573,5.70788,A73,73
RWS01_MONICA_00D04911E45A90200185,51.8573,5.70788,A73,73
RWS01_MONIBAS_0730vwa0940ra,51.7672,5.83723,A73,73
RWS01_MONIBAS_0730vwa0987ra,51.798,5.79832,A73,73
RWS01_MONIBAS_0730vwa1117ra,51.8517,5.7511,A73,73
RWS01_MONIBAS_0730vwb0850ra,51.695,5.88643,A73,73
RWS01_MONIBAS_0730vwb0902ra,51.7338,5.84693,A73,73
RWS01_MONIBAS_0730vwb0990ra,51.8003,5.79462,A73,73
RWS01_MONIBAS_0730vwb1020ra,51.8238,5.77619,A73,73
RWS01_MONIBAS_0730vwc0992ra,51.8013,5.79173,A73,73
RWS01_MONIBAS_0730vwc1122ra,51.8517,5.74291,A73,73
RWS01_MONIBAS_0730vwd1020ra,51.8224,5.77241,A73,73
RWS01_MONIBAS_0730vwe0817ra,51.6664,5.90676,A73,73
RWS01_MONIBAS_0730vwe1042ra,51.8406,5.78191,A73,73
RWS01_MONIBAS_0730vwr1143ra,51.8584,5.71512,A73,73
RWS01_MONIBAS_0730vwr1148ra,51.8627,5.71724,A73,73
RWS01_MONIBAS_0730vwr1150ra,51.8644,5.71919,A73,73
RWS01_MONIBAS_0730vws1145ra,51.8573,5.70788,A73,73
RWS01_MONIBAS_0730vwv1150ra,51.8582,5.71101,A73,73
RWS01_MONIBAS_0730vwv1154ra,51.8559,5.70824,A73,73
RWS01_MONIBAS_0730vwv1158ra,51.8524,5.70444,A73,73
RWS01_MONIBAS_0731hrl0820ra,51.6692,5.9003,A73,73
RWS01_MONIBAS_0731hrl0849ra,51.6937,5.88706,A73,73
RWS01_MONIBAS_0731hrl0901ra,51.7326,5.84768,A73,73
RWS01_MONIBAS_0731hrl0946ra,51.7726,5.83698,A73,73
RWS01_MONIBAS_0731hrl0991ra,51.8004,5.79321,A73,73
RWS01_MONIBAS_0731hrl1018ra,51.8217,5.77487,A73,73
RWS01_MONIBAS_0731hrl1024ra,51.8271,5.77256,A73,73
RWS01_MONIBAS_0731hrl1093ra,51.851,5.74765,A73,73
RWS01_MONIBAS_0731hrl1119ra,51.8513,5.74655,A73,73
RWS01_MONIBAS_0731hrl1121ra,51.8517,5.74449,A73,73
RWS01_MONIBAS_0731hrl1122ra,51.852,5.7431,A73,73
RWS01_MONIBAS_0731hrl1125ra,51.8527,5.73885,A73,73
